PetId,EnrollDate,CancelDate,Species,Breed,AgeAtEnroll
4907,2011-10-11,,Dog,Mixed Breed,1 year old
4908,2016-03-09,2016-09-27,Dog,Mixed Breed,8 weeks to 12 months old
4909,2016-03-18,2018-03-15,Dog,Chihuahua,2 years old
4910,2018-04-05,,Dog,Chihuahua,13 years old
4911,2015-09-08,,Dog,Mixed Breed,8 weeks to 12 months old
4912,2014-02-20,2016-01-31,Dog,Mixed Breed,8 weeks to 12 months old
4913,2013-07-10,2014-01-27,Cat,Mixed Breed,10 years old
4914,2014-05-28,,Dog,Mixed Breed,8 weeks to 12 months old
4915,2013-04-02,2013-04-04,Dog,Golden Retriever,8 weeks to 12 months old
4916,2018-04-09,2019-01-01,Dog,Golden Retriever,8 weeks to 12 months old
4917,2013-05-18,,Cat,Mixed Breed,2 years old
4918,2016-12-29,2018-01-30,Dog,Golden Retriever,8 weeks to 12 months old
4919,2013-10-28,2014-05-09,Dog,Mixed Breed,8 years old
4920,2019-05-25,,Dog,Golden Retriever,0-7 weeks old
4921,2011-05-27,,Cat,Mixed Breed,8 weeks to 12 months old
4922,2010-05-27,,Dog,Mixed Breed,1 year old
4923,2011-09-18,2011-10-11,Cat,Mixed Breed,8 weeks to 12 months old
4924,2013-05-06,,Cat,Mixed Breed,8 weeks to 12 months old
4925,2016-10-07,,Cat,Mixed Breed,3 years old
4926,2014-10-06,2017-01-15,Dog,Mixed Breed,8 weeks to 12 months old
4927,2011-05-25,2019-09-09,Dog,Mixed Breed,8 weeks to 12 months old
4928,2017-07-22,2017-07-28,Cat,Mixed Breed,4 years old
4929,2015-02-10,,Dog,Mixed Breed,8 weeks to 12 months old
4930,2015-05-15,2017-02-13,Dog,Mixed Breed,8 weeks to 12 months old
4931,2014-10-18,,Dog,Golden Retriever,1 year old
4932,2012-03-05,2013-04-10,Dog,Mixed Breed,8 years old
4933,2014-04-24,2018-09-11,Dog,Mixed Breed,4 years old
4934,2016-03-01,,Dog,Golden Retriever,8 weeks to 12 months old
4935,2012-04-16,2012-05-24,Dog,Mixed Breed,8 weeks to 12 months old
4936,2016-02-23,,Dog,Golden Retriever,8 weeks to 12 months old
4937,2014-06-12,2015-08-07,Dog,Mixed Breed,8 weeks to 12 months old
4938,2013-03-06,2017-10-03,Dog,Mixed Breed,8 weeks to 12 months old
4939,2017-09-26,2019-10-23,Cat,Mixed Breed,8 weeks to 12 months old
4940,2018-08-17,2019-05-21,Cat,Mixed Breed,8 weeks to 12 months old
4941,2012-02-29,2016-06-24,Dog,Mixed Breed,11 years old
4942,2015-06-02,2016-07-01,Dog,Mixed Breed,8 weeks to 12 months old
4943,2015-12-25,2017-07-17,Cat,Mixed Breed,8 weeks to 12 months old
4944,2015-08-27,2019-04-25,Dog,Mixed Breed,8 weeks to 12 months old
4945,2019-07-18,,Cat,Mixed Breed,8 weeks to 12 months old
4946,2015-07-09,2015-12-13,Dog,Mixed Breed,3 years old
4947,2016-03-06,,Dog,Chihuahua,10 years old
4948,2010-06-26,,Dog,Mixed Breed,2 years old
4949,2018-04-20,,Cat,Mixed Breed,10 years old
4950,2014-06-23,,Cat,Mixed Breed,5 years old
4951,2015-08-26,2019-07-17,Dog,Mixed Breed,1 year old
4952,2019-03-02,,Cat,Mixed Breed,6 years old
4953,2013-09-11,,Dog,Mixed Breed,8 weeks to 12 months old
4954,2012-12-29,2014-09-12,Dog,Mixed Breed,6 years old
4955,2011-09-11,,Dog,Mixed Breed,8 weeks to 12 months old
4956,2011-12-24,,Cat,Mixed Breed,8 weeks to 12 months old
4957,2019-06-10,2019-09-06,Cat,Mixed Breed,2 years old
4958,2010-06-09,,Cat,Mixed Breed,8 weeks to 12 months old
4959,2015-01-12,2015-11-23,Dog,Mixed Breed,8 weeks to 12 months old
4960,2012-02-03,2017-06-22,Dog,Mixed Breed,8 weeks to 12 months old
4961,2015-03-28,,Dog,Great Dane,8 weeks to 12 months old
4962,2014-08-03,,Dog,Mixed Breed,8 weeks to 12 months old
4963,2019-08-09,,Cat,Mixed Breed,8 years old
4964,2013-03-05,,Dog,Mixed Breed,3 years old
4965,2019-01-31,,Cat,Mixed Breed,6 years old
4966,2017-05-12,,Cat,Mixed Breed,8 weeks to 12 months old
4967,2015-02-17,,Dog,French Bulldog,8 weeks to 12 months old
4968,2010-09-01,,Dog,Mixed Breed,2 years old
4969,2014-07-02,2014-07-14,Cat,Mixed Breed,8 weeks to 12 months old
4970,2013-11-17,2014-08-20,Dog,Mixed Breed,8 weeks to 12 months old
4971,2018-04-19,,Cat,Mixed Breed,2 years old
4972,2016-09-03,,Dog,Mixed Breed,6 years old
4973,2019-01-11,,Dog,Golden Retriever,8 weeks to 12 months old
4974,2016-07-26,,Dog,Golden Retriever,8 weeks to 12 months old
4975,2012-10-03,,Cat,Mixed Breed,7 years old
4976,2017-03-11,2017-06-07,Dog,Chihuahua,8 weeks to 12 months old
4977,2016-01-29,,Dog,Mixed Breed,2 years old
4978,2012-06-03,2012-06-08,Cat,Mixed Breed,2 years old
4979,2015-02-13,2015-09-22,Dog,Mixed Breed,4 years old
4980,2014-03-14,,Dog,Mixed Breed,8 weeks to 12 months old
4981,2011-10-20,2018-11-06,Dog,Mixed Breed,3 years old
4982,2010-07-25,2013-06-22,Dog,Mixed Breed,8 weeks to 12 months old
4983,2018-12-21,,Cat,Mixed Breed,1 year old
4984,2014-04-19,2014-11-11,Dog,Mixed Breed,1 year old
4985,2013-10-07,2015-06-17,Cat,Mixed Breed,8 weeks to 12 months old
4986,2015-03-27,,Dog,Mixed Breed,8 weeks to 12 months old
4987,2014-10-21,2015-11-05,Dog,Mixed Breed,8 years old
4988,2019-05-05,,Cat,Mixed Breed,6 years old
4989,2012-01-09,2015-06-10,Dog,Mixed Breed,3 years old
4990,2019-10-14,,Dog,French Bulldog,8 weeks to 12 months old
4991,2010-04-13,2019-06-30,Dog,Great Dane,8 weeks to 12 months old
4992,2014-06-27,2015-11-04,Dog,Golden Retriever,8 weeks to 12 months old
4993,2018-03-02,,Dog,Chihuahua,8 weeks to 12 months old
4994,2016-09-27,2017-02-20,Dog,Golden Retriever,2 years old
4995,2015-09-22,,Cat,Mixed Breed,8 weeks to 12 months old
4996,2018-12-29,,Cat,Mixed Breed,1 year old
4997,2014-05-19,2018-07-26,Dog,Mixed Breed,8 weeks to 12 months old
4998,2016-05-05,2018-08-09,Dog,Mixed Breed,2 years old
4999,2016-10-21,,Cat,Mixed Breed,10 years old
5000,2017-01-19,,Cat,Mixed Breed,8 weeks to 12 months old
5001,2013-03-14,,Dog,Mixed Breed,8 weeks to 12 months old
5002,2013-03-25,2013-06-08,Dog,Golden Retriever,8 weeks to 12 months old
5003,2019-09-09,2019-10-22,Cat,Mixed Breed,8 weeks to 12 months old
5004,2018-08-22,2018-12-24,Cat,Mixed Breed,7 years old
5005,2019-02-09,2019-04-25,Dog,Golden Retriever,8 weeks to 12 months old
5006,2016-10-28,2016-12-28,Cat,Mixed Breed,2 years old
5007,2010-03-16,2011-10-17,Cat,Ragdoll,4 years old
5008,2014-06-26,2018-09-19,Cat,Mixed Breed,3 years old
5009,2019-07-02,,Cat,Mixed Breed,0-7 weeks old
5010,2012-11-18,2013-01-25,Dog,Mixed Breed,5 years old
5011,2017-09-25,2019-04-17,Cat,Mixed Breed,8 weeks to 12 months old
5012,2011-11-14,2011-12-15,Dog,Chihuahua,8 weeks to 12 months old
5013,2013-02-14,2013-09-06,Dog,Mixed Breed,8 weeks to 12 months old
5014,2018-10-06,2019-01-02,Cat,Mixed Breed,1 year old
5015,2014-06-06,2017-01-19,Cat,Mixed Breed,2 years old
5016,2017-07-31,2019-02-28,Dog,Chihuahua,2 years old
5017,2014-06-24,,Dog,Golden Retriever,8 weeks to 12 months old
5018,2012-04-12,,Dog,Mixed Breed,8 weeks to 12 months old
5019,2016-01-23,,Dog,Mixed Breed,8 weeks to 12 months old
5020,2010-09-15,2012-03-12,Cat,Mixed Breed,8 weeks to 12 months old
5021,2014-02-03,,Dog,Mixed Breed,5 years old
5022,2015-02-03,2017-10-25,Dog,Great Dane,4 years old
5023,2017-02-03,2018-09-07,Cat,Mixed Breed,3 years old
5024,2012-05-01,,Dog,Mixed Breed,8 weeks to 12 months old
5025,2015-07-04,2016-02-03,Cat,Mixed Breed,6 years old
5026,2017-05-16,2018-12-03,Dog,Golden Retriever,8 weeks to 12 months old
5027,2014-06-24,2014-09-30,Dog,Mixed Breed,5 years old
5028,2015-02-03,2017-04-10,Dog,Chihuahua,8 weeks to 12 months old
5029,2017-01-10,2019-02-21,Cat,Mixed Breed,7 years old
5030,2019-01-05,,Cat,Mixed Breed,3 years old
5031,2011-11-15,2019-03-08,Dog,Mixed Breed,4 years old
5032,2012-07-06,,Cat,Mixed Breed,6 years old
5033,2019-07-24,,Cat,Mixed Breed,8 weeks to 12 months old
5034,2012-01-19,2014-09-22,Cat,Mixed Breed,8 weeks to 12 months old
5035,2011-01-08,,Dog,Mixed Breed,8 weeks to 12 months old
5036,2013-04-11,2013-05-08,Dog,Mixed Breed,8 weeks to 12 months old
5037,2015-05-07,2017-06-01,Dog,Mixed Breed,2 years old
5038,2019-01-08,,Cat,Ragdoll,2 years old
5039,2019-07-01,2019-07-20,Dog,Mixed Breed,8 weeks to 12 months old
5040,2016-02-13,2017-01-21,Dog,Mixed Breed,5 years old
5041,2018-06-17,,Cat,Mixed Breed,8 weeks to 12 months old
5042,2012-11-18,2013-11-26,Cat,Ragdoll,8 weeks to 12 months old
5043,2019-09-09,,Dog,French Bulldog,8 weeks to 12 months old
5044,2015-11-15,,Dog,Mixed Breed,8 weeks to 12 months old
5045,2017-03-16,2017-07-26,Cat,Mixed Breed,1 year old
5046,2015-05-30,,Dog,Mixed Breed,1 year old
5047,2013-12-20,,Dog,Mixed Breed,4 years old
5048,2015-05-06,2015-08-07,Dog,Mixed Breed,11 years old
5049,2016-11-29,,Dog,Mixed Breed,8 weeks to 12 months old
5050,2012-09-15,2015-11-22,Dog,Mixed Breed,8 weeks to 12 months old
5051,2013-07-23,,Dog,Mixed Breed,1 year old
5052,2010-09-05,,Dog,Mixed Breed,8 weeks to 12 months old
5053,2016-01-02,2016-12-16,Dog,Mixed Breed,8 weeks to 12 months old
5054,2015-06-23,2015-08-25,Dog,Mixed Breed,6 years old
5055,2011-05-17,2017-03-21,Cat,Mixed Breed,8 years old
5056,2011-11-06,2017-03-22,Cat,Mixed Breed,9 years old
5057,2011-08-21,,Dog,Mixed Breed,8 weeks to 12 months old
5058,2012-03-28,2012-05-11,Cat,Mixed Breed,10 years old
5059,2011-10-26,2012-09-24,Dog,Golden Retriever,8 weeks to 12 months old
5060,2010-10-27,2018-08-29,Dog,Chihuahua,3 years old
5061,2012-03-03,,Cat,Mixed Breed,8 weeks to 12 months old
5062,2012-03-14,2013-07-09,Dog,Mixed Breed,3 years old
5063,2016-05-17,,Dog,Chihuahua,8 weeks to 12 months old
5064,2014-12-02,2015-01-23,Cat,Mixed Breed,11 years old
5065,2013-05-14,,Dog,Mixed Breed,8 weeks to 12 months old
5066,2011-01-03,2011-11-11,Dog,Chihuahua,8 weeks to 12 months old
5067,2015-07-10,2017-11-12,Dog,Golden Retriever,8 weeks to 12 months old
5068,2012-12-18,2016-12-13,Cat,Mixed Breed,8 weeks to 12 months old
5069,2017-11-08,,Dog,Mixed Breed,8 weeks to 12 months old
5070,2012-06-26,2016-04-27,Dog,Mixed Breed,8 weeks to 12 months old
5071,2018-02-12,2018-03-21,Cat,Mixed Breed,13 years old
5072,2018-12-28,2019-01-28,Cat,Mixed Breed,8 weeks to 12 months old
5073,2017-05-29,,Dog,Golden Retriever,8 weeks to 12 months old
5074,2019-04-03,,Dog,French Bulldog,8 weeks to 12 months old
5075,2010-11-02,2012-06-19,Cat,Mixed Breed,12 years old
5076,2013-02-15,2013-04-17,Cat,Mixed Breed,4 years old
5077,2012-07-08,2014-09-10,Dog,Mixed Breed,8 weeks to 12 months old
5078,2018-08-17,,Cat,Mixed Breed,7 years old
5079,2018-01-12,2018-02-15,Dog,French Bulldog,8 weeks to 12 months old
5080,2017-12-08,2018-11-08,Dog,Chihuahua,8 years old
5081,2019-02-17,,Dog,Mixed Breed,8 weeks to 12 months old
5082,2018-10-18,,Cat,Mixed Breed,2 years old
5083,2014-06-27,,Dog,Mixed Breed,8 weeks to 12 months old
5084,2014-10-24,,Cat,Mixed Breed,8 weeks to 12 months old
5085,2015-09-06,2015-09-06,Dog,Mixed Breed,1 year old
5086,2019-05-13,,Cat,Mixed Breed,8 weeks to 12 months old
5087,2017-05-01,2017-07-03,Dog,Golden Retriever,8 weeks to 12 months old
5088,2012-11-23,,Dog,Mixed Breed,1 year old
5089,2016-03-03,,Dog,Mixed Breed,1 year old
5090,2013-01-08,2013-01-18,Cat,Mixed Breed,1 year old
5091,2015-03-25,,Cat,Mixed Breed,8 weeks to 12 months old
5092,2016-02-02,2018-02-06,Cat,Mixed Breed,6 years old
5093,2017-02-02,2017-05-07,Cat,Mixed Breed,8 weeks to 12 months old
5094,2019-10-21,,Cat,Mixed Breed,3 years old
5095,2015-02-10,,Dog,Mixed Breed,8 weeks to 12 months old
5096,2009-11-26,2019-10-15,Dog,Mixed Breed,3 years old
5097,2014-01-22,,Dog,Mixed Breed,2 years old
5098,2013-09-19,,Dog,Golden Retriever,4 years old
5099,2011-11-18,2014-06-30,Dog,Mixed Breed,8 weeks to 12 months old
5100,2016-03-03,,Dog,Mixed Breed,8 weeks to 12 months old
5101,2014-08-18,2014-10-13,Dog,Mixed Breed,4 years old
5102,2014-01-17,2015-06-05,Dog,Mixed Breed,4 years old
5103,2014-10-23,,Dog,Mixed Breed,8 weeks to 12 months old
5104,2019-03-11,,Dog,Chihuahua,8 years old
5105,2017-07-02,,Dog,Great Dane,1 year old
5106,2017-04-02,2017-08-16,Dog,Chihuahua,4 years old
5107,2014-11-08,2014-12-19,Dog,Mixed Breed,2 years old
5108,2016-12-06,2019-04-18,Dog,Mixed Breed,8 weeks to 12 months old
5109,2017-07-02,2017-08-14,Dog,Great Dane,8 weeks to 12 months old
5110,2012-03-14,,Dog,Mixed Breed,8 weeks to 12 months old
5111,2018-12-19,,Dog,Mixed Breed,8 weeks to 12 months old
5112,2010-05-29,,Cat,Mixed Breed,3 years old
5113,2016-09-02,2016-10-07,Dog,Mixed Breed,3 years old
5114,2011-11-14,,Dog,Mixed Breed,1 year old
5115,2016-12-12,,Dog,Chihuahua,7 years old
5116,2017-01-15,2017-04-13,Dog,Chihuahua,2 years old
5117,2009-11-24,2015-06-09,Cat,Mixed Breed,8 weeks to 12 months old
5118,2015-04-21,,Cat,Mixed Breed,6 years old
5119,2015-04-11,2015-11-23,Dog,Mixed Breed,8 weeks to 12 months old
5120,2014-04-14,2015-08-08,Dog,Mixed Breed,12 years old
5121,2014-03-19,2019-01-17,Cat,Mixed Breed,9 years old
5122,2014-09-10,2015-06-04,Cat,Mixed Breed,9 years old
5123,2016-06-16,2018-11-05,Dog,Chihuahua,8 years old
5124,2016-01-18,,Dog,Mixed Breed,8 weeks to 12 months old
5125,2015-10-28,,Cat,Mixed Breed,8 weeks to 12 months old
5126,2011-08-31,,Cat,Mixed Breed,6 years old
5127,2019-11-15,,Cat,Mixed Breed,8 weeks to 12 months old
5128,2011-10-03,,Dog,Mixed Breed,8 weeks to 12 months old
5129,2013-08-19,2015-04-08,Cat,Mixed Breed,5 years old
5130,2018-01-23,,Dog,Golden Retriever,8 weeks to 12 months old
5131,2014-07-17,2017-02-28,Dog,Mixed Breed,8 weeks to 12 months old
5132,2013-01-18,2014-01-01,Cat,Mixed Breed,8 weeks to 12 months old
5133,2018-06-28,2018-07-03,Dog,Mixed Breed,5 years old
5134,2011-05-28,2014-11-05,Dog,Chihuahua,1 year old
5135,2015-11-30,2015-12-28,Dog,Chihuahua,7 years old
5136,2018-05-11,,Dog,French Bulldog,8 weeks to 12 months old
5137,2019-11-03,,Dog,Mixed Breed,3 years old
5138,2018-02-13,,Cat,Mixed Breed,8 weeks to 12 months old
5139,2015-06-13,,Dog,Mixed Breed,1 year old
5140,2015-04-27,,Cat,Mixed Breed,1 year old
5141,2016-09-24,2016-11-07,Dog,Chihuahua,5 years old
5142,2017-12-29,2018-08-15,Cat,Mixed Breed,2 years old
5143,2016-10-06,2017-06-15,Dog,Mixed Breed,3 years old
5144,2017-02-17,,Dog,Mixed Breed,6 years old
5145,2017-01-17,2018-07-09,Dog,French Bulldog,8 weeks to 12 months old
5146,2015-11-11,2016-07-28,Dog,Chihuahua,8 weeks to 12 months old
5147,2015-08-27,2016-07-14,Cat,Mixed Breed,8 weeks to 12 months old
5148,2011-07-07,2011-10-31,Dog,Mixed Breed,4 years old
5149,2012-06-05,2013-04-10,Dog,Golden Retriever,8 weeks to 12 months old
5150,2017-08-21,,Dog,Golden Retriever,8 weeks to 12 months old
5151,2013-09-20,2014-06-19,Cat,Mixed Breed,11 years old
5152,2011-07-28,2016-02-16,Dog,Golden Retriever,8 weeks to 12 months old
5153,2017-03-06,,Dog,Golden Retriever,1 year old
5154,2018-11-30,,Dog,Golden Retriever,0-7 weeks old
5155,2015-11-06,2017-01-21,Dog,Mixed Breed,8 weeks to 12 months old
5156,2017-12-15,,Cat,Mixed Breed,8 weeks to 12 months old
5157,2018-02-03,,Cat,Mixed Breed,5 years old
5158,2017-12-21,2019-07-19,Cat,Mixed Breed,2 years old
5159,2017-08-01,,Cat,Mixed Breed,8 weeks to 12 months old
5160,2011-01-28,2012-01-24,Dog,Golden Retriever,7 years old
5161,2017-08-22,,Cat,Mixed Breed,8 weeks to 12 months old
5162,2019-01-21,,Dog,French Bulldog,8 weeks to 12 months old
5163,2016-12-26,,Dog,Mixed Breed,8 weeks to 12 months old
5164,2015-08-10,2016-04-15,Dog,Chihuahua,8 weeks to 12 months old
5165,2019-03-07,,Dog,Golden Retriever,8 weeks to 12 months old
5166,2012-03-14,2015-03-05,Cat,Mixed Breed,8 weeks to 12 months old
5167,2018-01-23,,Dog,Golden Retriever,4 years old
5168,2015-08-03,,Cat,Mixed Breed,7 years old
5169,2019-05-14,,Cat,Mixed Breed,8 weeks to 12 months old
5170,2016-04-28,,Dog,Chihuahua,8 weeks to 12 months old
5171,2019-11-23,,Dog,Golden Retriever,8 weeks to 12 months old
5172,2016-08-11,2017-06-09,Dog,Mixed Breed,8 weeks to 12 months old
5173,2019-04-05,,Cat,Mixed Breed,2 years old
5174,2011-07-28,,Dog,Mixed Breed,8 weeks to 12 months old
5175,2018-02-17,,Cat,Mixed Breed,3 years old
5176,2011-12-31,,Cat,Mixed Breed,6 years old
5177,2019-04-24,,Dog,Chihuahua,3 years old
5178,2015-08-04,,Cat,Mixed Breed,1 year old
5179,2017-10-17,2019-07-04,Dog,Great Dane,3 years old
5180,2014-10-17,,Dog,Mixed Breed,1 year old
5181,2017-06-08,,Cat,Mixed Breed,4 years old
5182,2017-06-01,,Cat,Mixed Breed,6 years old
5183,2016-01-05,,Cat,Mixed Breed,3 years old
5184,2015-08-29,,Cat,Mixed Breed,8 weeks to 12 months old
5185,2019-06-07,,Cat,Mixed Breed,2 years old
5186,2016-08-11,2017-01-09,Cat,Mixed Breed,8 weeks to 12 months old
5187,2017-10-24,,Cat,Mixed Breed,4 years old
5188,2019-01-01,,Cat,Mixed Breed,11 years old
5189,2013-08-26,2016-09-02,Dog,Chihuahua,8 years old
5190,2019-06-04,,Dog,Chihuahua,4 years old
5191,2018-06-18,2019-05-20,Cat,Mixed Breed,1 year old
5192,2017-09-16,2018-07-24,Dog,Chihuahua,7 years old
5193,2013-11-30,,Dog,Golden Retriever,8 weeks to 12 months old
5194,2014-09-02,,Dog,Mixed Breed,3 years old
5195,2017-06-29,2017-09-21,Cat,Mixed Breed,8 weeks to 12 months old
5196,2019-07-11,,Cat,Mixed Breed,8 weeks to 12 months old
5197,2010-07-18,2015-08-21,Dog,Golden Retriever,8 weeks to 12 months old
5198,2019-06-08,2019-10-03,Cat,Mixed Breed,8 weeks to 12 months old
5199,2012-04-23,,Dog,Mixed Breed,8 weeks to 12 months old
5200,2019-07-15,,Dog,Chihuahua,8 weeks to 12 months old
5201,2015-06-07,,Cat,Mixed Breed,8 weeks to 12 months old
5202,2013-06-06,,Cat,Mixed Breed,8 weeks to 12 months old
5203,2017-07-26,,Cat,Mixed Breed,5 years old
5204,2011-01-20,2013-07-30,Cat,Mixed Breed,2 years old
5205,2017-07-26,2018-03-19,Cat,Mixed Breed,9 years old
5206,2016-05-20,2017-10-13,Dog,Mixed Breed,8 weeks to 12 months old
5207,2015-03-04,2017-06-26,Dog,Mixed Breed,8 weeks to 12 months old
5208,2017-08-25,,Cat,Mixed Breed,11 years old
5209,2017-05-02,,Dog,Golden Retriever,3 years old
5210,2018-06-08,,Dog,Mixed Breed,2 years old
5211,2016-01-03,2016-07-22,Dog,Mixed Breed,2 years old
5212,2018-03-27,,Dog,Golden Retriever,8 weeks to 12 months old
5213,2012-05-29,2016-09-06,Dog,Mixed Breed,7 years old
5214,2015-10-01,,Dog,Mixed Breed,2 years old
5215,2016-07-16,2018-04-06,Cat,Mixed Breed,13 years old
5216,2016-01-05,,Dog,Mixed Breed,2 years old
5217,2016-05-15,,Cat,Mixed Breed,8 weeks to 12 months old
5218,2019-01-13,,Dog,French Bulldog,8 weeks to 12 months old
5219,2013-05-31,2014-06-23,Dog,Golden Retriever,1 year old
5220,2017-10-03,2017-12-05,Cat,Mixed Breed,8 weeks to 12 months old
5221,2015-07-03,2017-08-10,Dog,Mixed Breed,1 year old
5222,2017-08-29,,Dog,Chihuahua,8 weeks to 12 months old
5223,2018-12-04,2019-02-24,Cat,Ragdoll,8 weeks to 12 months old
5224,2012-09-24,,Dog,Mixed Breed,8 weeks to 12 months old
5225,2011-09-12,2016-02-10,Dog,Mixed Breed,2 years old
5226,2014-12-18,2016-04-06,Dog,Mixed Breed,8 weeks to 12 months old
5227,2010-07-14,2011-03-22,Dog,Mixed Breed,2 years old
5228,2016-06-03,,Dog,Mixed Breed,8 weeks to 12 months old
5229,2016-05-30,,Dog,Golden Retriever,1 year old
5230,2015-08-13,,Dog,Mixed Breed,8 weeks to 12 months old
5231,2017-08-21,,Cat,Mixed Breed,1 year old
5232,2013-04-09,,Dog,Great Dane,8 weeks to 12 months old
5233,2015-12-30,2016-06-03,Dog,Chihuahua,7 years old
5234,2018-06-26,,Cat,Mixed Breed,8 weeks to 12 months old
5235,2014-08-03,2018-06-18,Dog,Mixed Breed,6 years old
5236,2014-12-30,,Dog,Mixed Breed,8 weeks to 12 months old
5237,2019-10-27,,Cat,Mixed Breed,8 weeks to 12 months old
5238,2013-03-08,2015-02-13,Dog,French Bulldog,8 weeks to 12 months old
5239,2013-03-02,2015-03-13,Dog,Mixed Breed,4 years old
5240,2014-03-21,,Dog,Mixed Breed,8 weeks to 12 months old
5241,2016-09-24,,Dog,Mixed Breed,8 weeks to 12 months old
5242,2016-01-16,,Dog,Chihuahua,7 years old
5243,2018-09-02,2018-12-17,Dog,Mixed Breed,3 years old
5244,2017-06-20,,Cat,Mixed Breed,8 weeks to 12 months old
5245,2014-12-24,2015-02-24,Dog,Mixed Breed,2 years old
5246,2018-12-20,,Cat,Mixed Breed,8 weeks to 12 months old
5247,2015-01-26,2015-07-08,Dog,Mixed Breed,8 weeks to 12 months old
5248,2011-05-21,2013-07-03,Cat,Mixed Breed,8 weeks to 12 months old
5249,2019-10-10,,Cat,Mixed Breed,8 weeks to 12 months old
5250,2013-09-17,2014-04-29,Dog,Great Dane,1 year old
5251,2011-08-12,2011-10-19,Dog,Mixed Breed,8 weeks to 12 months old
5252,2013-03-15,2016-11-17,Dog,Mixed Breed,8 weeks to 12 months old
5253,2015-09-22,,Dog,Mixed Breed,8 weeks to 12 months old
5254,2013-04-29,,Dog,Mixed Breed,8 weeks to 12 months old
5255,2015-01-19,2019-06-20,Cat,Mixed Breed,1 year old
5256,2014-07-18,2017-02-18,Dog,Mixed Breed,8 weeks to 12 months old
5257,2014-07-03,2015-04-03,Cat,Mixed Breed,6 years old
5258,2010-07-27,2016-11-07,Cat,Mixed Breed,10 years old
5259,2019-05-02,,Dog,Chihuahua,10 years old
5260,2011-01-07,2013-06-04,Dog,Mixed Breed,8 weeks to 12 months old
5261,2016-06-28,,Dog,French Bulldog,8 weeks to 12 months old
5262,2015-06-11,2016-06-24,Dog,Mixed Breed,6 years old
5263,2019-03-15,,Cat,Mixed Breed,2 years old
5264,2019-06-29,,Cat,Mixed Breed,1 year old
5265,2018-06-29,2019-03-25,Cat,Ragdoll,8 weeks to 12 months old
5266,2019-04-16,2019-05-13,Dog,French Bulldog,8 weeks to 12 months old
5267,2017-03-31,2017-05-27,Cat,Mixed Breed,8 weeks to 12 months old
5268,2014-10-17,,Dog,Mixed Breed,1 year old
5269,2015-01-12,2019-08-01,Dog,Golden Retriever,8 weeks to 12 months old
5270,2015-05-27,2015-06-29,Dog,Mixed Breed,4 years old
5271,2019-06-19,,Cat,Mixed Breed,8 weeks to 12 months old
5272,2018-11-28,2019-03-19,Cat,Mixed Breed,8 weeks to 12 months old
5273,2010-07-10,2011-10-03,Cat,Mixed Breed,8 weeks to 12 months old
5274,2015-10-31,,Dog,French Bulldog,8 weeks to 12 months old
5275,2017-10-14,2019-05-09,Cat,Mixed Breed,3 years old
5276,2014-10-31,2015-12-23,Dog,Mixed Breed,2 years old
5277,2019-06-21,,Cat,Mixed Breed,8 weeks to 12 months old
